title,artist,album,danceable, not_danceable, genre_cla, genre_dan, genre_hip, genre_jaz, genre_pop, genre_rhy, genre_roc, genre_spe,mood_cluster1,mood_cluster2,mood_cluster3,mood_cluster4,mood_cluster5, timbre_bright, timbre_dark, instrumental, voice, loudness,bpm,spotify_url,genre,mood,timbre,instrumental,tempo,danceability
"Symphony No. 6 in F major, Op. 68 Pastoral: I. Awakening of pleasant feelings upon arriving in the country - Allegro ma non troppo",Ludwig van Beethoven,"The Complete EMI Recordings 1946-1984, Volume 1: Orchestral",0.0242371633649,0.975762844086,0.943472623825,0.000355863856385,0.000983073492534,0.00946627371013,0.00246413564309,0.042162198573400000,0.00071430351818,0.000381547579309,0.07644069194790000,0.06489315629010000,0.236435011029,0.0417210496962,0.580510079861,0.988959372044,0.0110406512395,0.959068238735,0.0409317910671,0.0166168287396,114.00136566200000,spotify:track:6IkbLAgkeETdCDa91PGYqp,2,14,15,17,19,1
Wolf Moon,Neil Young + Promise of the Real,Earth (Disc 2),0.0672621503472,0.932737827301,0.46844124794,0.00801310501993,0.0265914220363,0.143036812544,0.0648429170251,0.206451520324,0.0244189910591,0.05820398405190000,0.0680194795132,0.120821028948,0.331597149372,0.139223322272,0.340339034796,0.509440004826,0.490559995174,0.635984659195,0.364015311003,0.07433748245240000,114.345336914,Not Found,2,14,15,17,19,1
Symphōnē,Lepo Sumera,...Like Searching...,0.017993669956900000,0.982006311417,0.870818793774,0.00316337053664,0.0366535410285,0.042210869491100000,0.00236898614094,0.0353127829731,0.00188048067503,0.007591171190140000,0.0676186978817,0.0488674268126,0.2438275069,0.0400237850845,0.5996626019480000,0.8605940341950000,0.13940599560700000,0.99661642313,0.00338360155001,4.4488653657E-05,114.35946655300000,Not Found,2,14,15,17,19,1
Baby Birch,Joanna Newsom,Have One on Me,0.00858279224485,0.991417229176,0.8252181410790000,0.00341025949456,0.00951746571809,0.0902708098292,0.0143162747845,0.0406133756042,0.00389352440834,0.0127601306885,0.0784078687429,0.0737716034055,0.259697109461,0.0452900491655,0.542833387852,0.977406561375,0.0225934293121,0.62458217144,0.37541782856,0.0155161879957,114.53464508100000,Not Found,2,14,15,17,19,1
Four Moods,Elton John,Rare Masters,0.0249815024436,0.975018501282,0.974667072296,0.00366644258611,0.00576170301065,0.00379352970049,0.00157288217451,0.00378141948022,0.00513562187552,0.00162133551203,0.07619372755290000,0.047304514795500000,0.228955462575,0.032015543431,0.615530729294,0.995380759239,0.00461921375245,0.999990701675,9.31874910748E-06,0.0241177398711,114.62063598600000,spotify:track:4LmhWonD3ndS1U3vprtW4f,2,14,15,17,19,1
"Piano Quartet No. 1 in G minor, Op. 25: II. Intermezzo.Allegro Ma Non Troppo-Trio.Animato","Yo-Yo Ma, Isaac Stern, Jaime Laredo, Emanuel Ax",Yo-Yo Ma: 30 Years Outside the Box,0.009112607687710000,0.990887403488,0.7101489305500000,0.0006595206214120000,0.00185271620285,0.245250090957,0.00245529972017,0.0367197953165,0.00111804832704,0.00179558817763,0.0694265514612,0.0549283623695,0.264852523804,0.0429259054363,0.567866683006,0.7491557598110000,0.250844210386,0.992487311363,0.00751271471381,0.0256352964789,114.854370117,Not Found,2,14,15,17,19,1
Its Only Love,Inga Rumpf,London - New York - Berlin,0.105615131557,0.894384860992,0.30782353878,0.0200595725328,0.0305695980787,0.15532019734400000,0.0936604887247,0.141714721918,0.24203099310400000,0.00882088486105,0.174197107553,0.189481317997,0.0827868506312,0.228514835238,0.32501989603,0.987676441669,0.0123235555366,0.661167681217,0.33883234858500000,0.70590698719,115.37746429400000,spotify:track:6MYnpyq3moKq1FbmegE9PK,2,14,15,17,19,1
Blue Room (Ambient mix),The Orb,U.F.Off: The Best of the Orb (bonus disc),0.197243914008,0.802756071091,0.657477974892,0.00511066848412,0.0240293070674,0.0475248172879,0.054987896233800000,0.168879538774,0.035986762493800000,0.00600302964449,0.07604272663590000,0.0500107444823,0.225625380874,0.0338206477463,0.614500522614,0.86693328619,0.133066728711,0.919553279877,0.08044670522210000,0.0160453300923,115.87580871600000,Not Found,2,14,15,17,19,1
"Concerto for String Quartet, WV97: I. Allegro Moderato",Erwin Schulhoff,Concertos alla Jazz,0.03466046229,0.965339541435,0.850306987762,0.000889930990525,0.00122185435612,0.126494556665,0.00542312534526,0.00655277818441,0.00434246566147,0.00476830359548,0.0661632418633,0.0479902625084,0.293175011873,0.048789728432900000,0.5438817739490000,0.687004804611,0.312995165586,0.988633394241,0.011366604827300000,0.0470197051764,116.70587921100000,Not Found,2,14,15,17,19,1
Charity Concert / Id Be Surprisingly Good for You,Andrew Lloyd Webber,Evita: Premiere American Recording,0.474309355021,0.525690674782,0.678404867649,0.00146145629697,0.0110273519531,0.166461572051,0.0149365067482,0.106129691005,0.013818827457700000,0.00775970611721,0.06678973138330000,0.0858767107129,0.229255840182,0.0888186916709,0.529259026051,0.752558171749,0.247441798449,0.635126411915,0.364873558283,0.8062854409220000,116.78176116900000,spotify:track:2nPcEtz7y1O3EPNhQyqSAI,2,14,15,17,19,1
Samai Farahfaza,Simon Shaheen,Turath,0.0601917691529,0.939808249474,0.336178869009,0.0192949604243,0.0115676894784,0.254002302885,0.147864952683,0.168407350779,0.0424327850342,0.0202510822564,0.083618350327,0.0856100395322,0.338352710009,0.0857609659433,0.406657934189,0.957046449184,0.042953535914400000,0.996440291405,0.00355973816477,0.938759624958,116.90615844700000,spotify:track:0cQGLbALsfDdJBlr1crFWi,2,14,15,17,19,1
"Sonata for arpeggione & piano in A minor, Arpeggione Sonata, D. 821: III. Allegretto","Yo-Yo Ma, Emanuel Ax",Yo-Yo Ma: 30 Years Outside the Box,0.00597069691867,0.994029283524,0.93815267086,0.00175109156407,0.00340075325221,0.025927843526,0.00542577821761,0.0148274861276,0.00191269861534,0.00860169436783,0.07018436491490000,0.055738303810400000,0.376688539982,0.0507027991116,0.44668596983,0.665493905544,0.334506094456,0.973816871643,0.0261831264943,0.0851365700364,117.103210449,Not Found,2,14,15,17,19,1
"String Sextet No. 2 in G major, Op. 36: III. Adagio","Yo-Yo Ma, Isaac Stern, Cho-Liang Lin, Jaime Laredo, Michael Tree, Sharon Robinson",Yo-Yo Ma: 30 Years Outside the Box,0.0219855830073,0.978014409542,0.984347224236,0.000721451186109,0.00346659659408,0.00229973951355,0.000632943178061,0.0065154726617,0.0006859629065730000,0.00133059313521,0.0740172341466,0.0524305105209,0.240988403559,0.035124335438000000,0.597439527512,0.7051064968110000,0.294893473387,0.99721211195,0.00278786569834,0.006751390174030000,117.12882232700000,Not Found,2,14,15,17,19,1
"Sonata No.7 in D major, Op. 10 No. 3: II. Largo e mesto","Beethoven, Ludwig van (1770-1827)","#4 Sonatas: op. 10, 28 Pastoral, 49, 81 Les Adieux, 109, 110, 111",0.0025341573637,0.997465848923,0.947297275066,0.00125092605595,0.00376289547421,0.0323982425034,0.00136402784847,0.004755493253470000,0.000955206225626,0.00821592006832,0.0758024677634,0.052249327302,0.239365160465,0.0351914763451,0.597391545773,0.6791179180150000,0.320882081985,1.0,1.81519901332E-08,0.00175512232818,117.17393493700000,Not Found,2,14,15,17,19,1
"Piano Sonata in A minor, D 845: III. Scherzo. Allegro vivace - Trio. Un poco più lento",Franz Schubert,The Piano Sonatas,0.00832876376808,0.991671264172,0.71506601572,0.000380214565666,0.00256527331658,0.270253032446,0.000956440751906,0.00853899121284,0.000317116820952,0.00192292639986,0.0653220489621,0.069255515933,0.322863668203,0.058408539742200000,0.484150230885,0.7537556886670000,0.246244341135,0.999999821186,1.56862611789E-07,0.0051641841419,117.21035003700000,spotify:track:1u5VzC7r0x2W758o8qlM5z,2,14,15,17,19,1
Safe Place,Fuzzy Lights,A Distant Voice,0.0450499020517,0.954950094223,0.246082678437,0.0197226833552,0.0283887479454,0.169389396906,0.193763390183,0.214872792363,0.0999909713864,0.0277893524617,0.075312487781,0.061590127646900000,0.382361680269,0.0617756359279,0.41896006465,0.718115448952,0.28188455104800000,0.985823810101,0.0141761843115,0.478866785765,117.27069091800000,spotify:track:6YYC9MniR9bJ5UqmsCQ9R1,2,14,15,17,19,1
Mondsee Variations: VI,Paul Bley,Solo in Mondsee,1.80472725333E-05,0.999981939793,0.914005875587,0.000607607653365,0.000515691703185,0.0704003125429,0.00378845864907,0.0081489700824,0.000775696476921,0.00175736285746,0.07299491763110000,0.05808884277940000,0.370588213205,0.05422276631,0.444105267525,0.6848983764650000,0.315101623535,0.999989748001,1.02809972304E-05,0.0809208229184,117.352684021,spotify:track:0OWKoIZ2I8cnhKK6wyboqX,2,14,15,17,19,1
"Old Country Fairytale for violin, cello & double bass","Yo-Yo Ma, Edgar Meyer, Mark OConnor",Yo-Yo Ma: 30 Years Outside the Box,0.0198033228517,0.980196654797,0.934150457382,0.0028749252669500000,0.005492408759890000,0.0146639449522,0.005002243909980000,0.0281576178968,0.00328431790695,0.00637405598536,0.067949257791,0.056757491082,0.386347144842,0.0511027388275,0.437843382359,0.8550407290460000,0.144959270954,0.999999821186,1.82389811698E-07,0.00889667030424,117.366760254,Not Found,2,14,15,17,19,1
Lobo,André Geraissati,Solo,0.0335666500032,0.966433346272,0.752541661263,0.006606265902520000,0.0126120317727,0.0684293732047,0.0523602068424,0.08423908799890000,0.017087560147,0.00612381054088,0.110299311578,0.225047007203,0.199000954628,0.104473769665,0.361178934574,0.852510333061,0.14748968184,0.537532150745,0.462467849255,0.195829361677,117.476066589,spotify:track:6V5rOu6xP1tqiCOV32N01Z,2,14,15,17,19,1
"Violin Concerto No. 5 in A major, K. 219 Turkish: III. Rondo. Tempo di minuetto",Wolfgang Amadeus Mozart,The Very Best of Mozart,0.0199359245598,0.980064094067,0.968284487724,0.0007298396085390000,0.000879236671608,0.008150722831490000,0.00402584765106,0.0156956035644,0.000891655508894,0.0013426131336,0.0711255073547,0.0530552044511,0.317889809608,0.045266661793,0.512662827969,0.678145885468,0.321854114532,0.980805039406,0.0191949587315,0.0308615174145,117.55674743700000,spotify:track:5fdEIQngBdUeGSFDT85xp8,2,14,15,17,19,1
Das Lied Von Der Erde: II. Der Einsame Im Herbst,Gustav Mahler,Das Lied Von Der Erde,0.0539116300642,0.946088373661,0.71561729908,0.00342399650253,0.0116963274777,0.187954440713,0.0137447575107,0.04471125081180000,0.00286838714965,0.0199835300446,0.0722311213613,0.0532015003264,0.226782396436,0.034434009343400000,0.613350987434,0.8406749963760000,0.15932498872300000,0.952686905861,0.0473131090403,0.000201412040042,117.58805847200000,spotify:track:4oxP8HPgQFoI6T0WUCr1aW,2,14,15,17,19,1
Selva Amazônica - Pau Rolou,Egberto Gismonti,Rarum XI: Selected Recordings,0.015589421615,0.984410583973,0.883387863636,0.00396738993004,0.0106990355998,0.0601389035583,0.00740808760747,0.026167742908,0.0031906617805400000,0.005040326155720000,0.0772224739194,0.0444035753608,0.227747857571,0.0306321159005,0.619993984699,0.764668941498,0.235331043601,1.0,3.47422416357E-12,0.00172135373577,117.69215393100000,spotify:track:3YMW2uujWEOLnAIFnVrUyL,2,14,15,17,19,1
"Clarinet concerto in A major, KV 622: III. Rondo. Allegro",Wolfgang Amadeus Mozart,"The Complete EMI Recordings 1946-1984, Volume 1: Orchestral",0.0275794696063,0.97242051363,0.928700208664,0.000964501639828,0.00262347050011,0.0333380661905,0.004208644852040000,0.0262813735753,0.000877243641298,0.00300647178665,0.0693075805902,0.0557696931064,0.358965426683,0.0500017739832,0.465955525637,0.9328379035,0.0671620890498,0.944181799889,0.0558181703091,0.0111414883286,117.712203979,spotify:track:465WhJWEWqJcAKoJlyrUlu,2,14,15,17,19,1
"Piano Sonata No. 4 In E-Flat Major, Op. 7: II. Largo, Con Gran Espressione",Ludwig Van Beethoven,"The Piano Sonatas, Vol. I: Sonatas Opp. 2 And 7 (Disc2)",0.00493185548112,0.995068132877,0.972731947899,0.00100263801869,0.00185859051999,0.0156602021307,0.00118517829105,0.0040623517707,0.000852963712532,0.00264612119645,0.0706241428852,0.0557392537594,0.333261460066,0.047385379672100000,0.492989748716,0.859170079231,0.140829920769,0.999994874001,5.10382778884E-06,0.000245850620558,117.71797180200000,spotify:track:1sirdaUn2SpVWB8O6ocGkT,2,14,15,17,19,1
