title,artist,album,danceable, not_danceable, genre_cla, genre_dan, genre_hip, genre_jaz, genre_pop, genre_rhy, genre_roc, genre_spe,mood_cluster1,mood_cluster2,mood_cluster3,mood_cluster4,mood_cluster5, timbre_bright, timbre_dark, instrumental, voice, loudness,bpm,spotify_url,genre,mood,timbre,instrumental,tempo,danceability
To Dust,Psychomanteum,Oneironaut,0.0364190787077,0.963580906391,0.7490040063860000,0.00508869858459,0.022371340543,0.121998645365,0.0114896129817,0.031555313617,0.0319478698075,0.0265445001423,0.07627823203800000,0.06411863863470000,0.253073304892,0.0414982549846,0.565031588078,0.00256478972733,0.997435212135,0.999999880791,9.94853976977E-08,0.61709022522,109.97142028800000,spotify:track:6XeztTHgOU9xYMAktBatzB,2,14,16,17,19,1
Sacred Cloud Music for pipa & string quartet,Yo-Yo Ma & The Silk Road Ensemble,Yo-Yo Ma: 30 Years Outside the Box,0.0475476011634,0.952452421188,0.895210146904,0.0031102327629900000,0.0118686389178,0.05652751028540000,0.00355326011777,0.0179065372795,0.00164074834902,0.0101829431951,0.0744622200727,0.0793643891811,0.374364465475,0.06936568766830000,0.402443230152,0.0134712811559,0.98652869463,0.999999403954,6.17506032086E-07,0.0262841358781,109.991874695,Not Found,2,14,16,17,19,1
"Pneuma, Part 3",Michael White,Spirit Dance / Pneuma,0.0301163736731,0.969883620739,0.7776880860330000,0.00257265428081,0.015820179134600000,0.14131487906000000,0.011122537776800000,0.0260584466159,0.0031754784286,0.0222477559,0.13029541075200000,0.242404714227,0.177632257342,0.172847703099,0.276819914579,0.283160239458,0.71683973074,1.0,7.37931157152E-12,0.023657215759200000,110.056999207,spotify:track:0dNSFexCAvZR41TP8n2xEL,2,14,16,17,19,1
A Tortoises Tango (Without Jealousy),Per Nørgård,Piano Dance: A 20th-Century Portrait,0.338236749172,0.661763250828,0.844915032387,0.002334845718,0.007626658305530000,0.052412450313600000,0.005855605006220000,0.0113276550546,0.00320258783177,0.0723251774907,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.00788200926036,0.992118000984,0.999999940395,8.19242345074E-08,0.331887632608,110.117752075,Not Found,2,14,16,17,19,1
Riders on the Storm,Ray Manzarek & Roy Rogers,Ballads Before the Rain,0.0556288212538,0.944371163845,0.8999702334400000,0.00113942171447,0.00337164453231,0.0311553720385,0.00812800694257,0.0343152061105,0.00827383529395,0.013646277599,0.0716713443398,0.0615860931575,0.28680112958,0.0452325753868,0.5347088575360000,0.10467416048,0.8953258395200000,0.999999582767,4.12709283637E-07,0.754608035088,110.12071228,spotify:track:51v6aySZzBXVVaelA0Vako,2,14,16,17,19,1
Marriage,Chris Rock,Never Scared,0.142098009586,0.8579019904140000,0.285940825939,0.00410125823691,0.197443544865,0.233145326376,0.0040849074721300000,0.0236649513245,0.005664434283970000,0.245954737067,0.0598933659494,0.0438147671521,0.174398869276,0.0347600989044,0.687132894993,0.0140762189403,0.98592376709,0.999999046326,9.54159759203E-07,0.740247666836,110.12676239,spotify:track:1y9OCFWz0E0xbewvXYZY6N,2,14,16,17,19,1
On The Hill,The Wolfgang Press,Burden of Mules,0.137542411685,0.862457573414,0.716514527798,0.0104597341269,0.0609845034778,0.0983161553741,0.00713110342622,0.07547482103110000,0.00753050902858,0.0235886257142,0.0738368481398,0.047719951719,0.268198609352,0.0423137806356,0.567930817604,0.108702480793,0.891297519207,0.994072377682,0.00592760695145,0.00758797256276,110.129829407,spotify:track:0T4IKN0rrGgnyw0xmqcfLR,2,14,16,17,19,1
Contrapunctus 18 Fuga a 3 Soggetti,Johann Sebastian Bach,Die Kunst der Fuge (Hespèrion XX feat. conductor Jordi Savall),0.00654562935233,0.993454396725,0.7627251744270000,0.0012391399359300000,0.00184015824925,0.207067519426,0.0101758940145,0.0102892378345,0.00219298782758,0.00446985987946,0.0787505805492,0.08312033861880000,0.281588792801,0.0550710745156,0.501469194889,0.0451088063419,0.954891204834,0.999999880791,1.11443327455E-07,0.106511302292,110.457092285,spotify:track:7pkFDkAOtExDDMJ70ZFbWk,2,14,16,17,19,1
"String Quintet No. 2 in G major, Op. 111: II. Adagio","Yo-Yo Ma, Isaac Stern, Cho-Liang Lin, Michael Tree, Jaime Laredo",Yo-Yo Ma: 30 Years Outside the Box,0.036328166723300000,0.963671803474,0.927834630013,0.00335501274094,0.00769483344629,0.0216081552207,0.006042708642780000,0.0247056111693,0.00433951383457,0.004419553559270000,0.07406698912380000,0.0783139243722,0.327469021082,0.07272017002110000,0.447429895401,0.478853017092,0.521146953106,0.995136022568,0.0048640021123,0.0427232123911,110.529846191,Not Found,2,14,16,17,19,1
"Die Walküre: Aufzug III, Szene III. Der Augen leuchtendes Paar (Wotan)",Richard Wagner,Die Walküre (Berliner Philharmoniker feat. conductor: Herbert von Karajan),0.0206957310438,0.979304254055,0.925198018551,0.000683246762492,0.00365879037417,0.058965802192700000,0.00127474602778,0.00419085239992,0.00114979443606,0.00487874168903,0.0733196362853,0.118837349117,0.306537121534,0.0924865826964,0.408819288015,0.299509972334,0.7004900574680000,0.983560740948,0.0164392348379,0.004140409175310000,110.54672241200000,Not Found,2,14,16,17,19,1
Folding Space,Craig Padilla,Folding Space and Melting Galaxies,0.0161145888269,0.983885407448,0.479643762112,0.017987364903100000,0.0163997150958,0.1985206604,0.14368519187,0.0660232976079,0.0526906549931,0.0250493623316,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.14054819941500000,0.859451830387,1.0,5.78627423753E-11,0.103096775711,110.64531707800000,Not Found,2,14,16,17,19,1
Skumringens omfavn,Vàli,Forlatt,2.45478165573E-10,1.0,0.7321039438250000,0.0038722702302,0.0046848212368800000,0.146396800876,0.0156115079299,0.0503653846681,0.0140360333025,0.032929237932000000,0.0848798602819,0.0506658256054,0.226275965571,0.033468939364,0.604709386826,0.0759657174349,0.924034297466,0.927663326263,0.0723366886377,0.929065942764,110.75084686300000,spotify:track:2oL9xKjtc61kaZFSxSuqsY,2,14,16,17,19,1
Goin Round,Chi Coltrane,Silk & Steel,0.0568298324943,0.943170189857,0.304805129766,0.0116135552526,0.0686490908265,0.186416789889,0.0971155315638,0.261594027281,0.0563640668988,0.013441812247,0.13070873916100000,0.131883904338,0.236681327224,0.236097484827,0.264628529549,0.414250522852,0.585749447346,0.8106915950780000,0.18930837512,0.735932230949,110.81165313700000,Not Found,2,14,16,17,19,1
Merry Go Round,George Winston,Plains,3.75655304197E-07,0.999999642372,0.707795381546,0.00405832193792,0.0101873623207,0.132995173335,0.0455725751817,0.0754403173923,0.00383490137756,0.0201159734279,0.0715288743377,0.0923681631684,0.360664308071,0.0578510724008,0.417587578297,0.390509933233,0.609490096569,0.857035160065,0.142964869738,0.14338710904100000,111.152351379,spotify:track:1uVvyKCexcsAQwyJGXbXfS,2,14,16,17,19,1
Menina azul,Hermeto Pascoal,Só não toca quem não quer,0.0290800705552,0.970919907093,0.8138345479970000,0.00377569114789,0.0149085363373,0.106057465076,0.005915749352430000,0.0151329450309,0.00420578336343,0.0361692719162,0.07435490936040000,0.0600224398077,0.29581785202,0.0474674776196,0.522337317467,0.0629230812192,0.937076926231,0.999999642372,3.74275913373E-07,0.262126743793,111.176124573,Not Found,2,14,16,17,19,1
Acknowledge of Eternity,Mathias Grassow,Dissolution,0.0331638157368,0.966836214066,0.664587497711,0.0058483886532500000,0.0151600213721,0.15030872821800000,0.013041080907,0.0421881712973,0.0464249886572,0.0624411404133,0.0720679089427,0.046236529946300000,0.268896251917,0.0376291759312,0.5751701593400000,0.00124254391994,0.998757481575,1.0,4.67309657637E-09,0.5624859929080000,111.266746521,spotify:track:27GqAPLYKVYhSWjWgljfAi,2,14,16,17,19,1
Tedesco Concerto Andantio Alla Romanza,Bucky Pizzarelli,Renaissance: A Journey from Classical to Jazz,0.011173191480300000,0.988826811314,0.778509914875,0.00340483291075,0.0064514586702,0.144781351089,0.024419805035,0.0248079821467,0.003615105059,0.0140095204115,0.08403649181130000,0.122617505491,0.313296496868,0.0861013531685,0.39394813776,0.33991634845700000,0.660083651543,0.981252193451,0.018747804686400000,0.226709619164,111.33706665,spotify:track:7kxswPBFjtDGcIYAklZmGA,2,14,16,17,19,1
spoken introduction to John Coltranes set by Father Norman OConnor,Father Norman OConnor,New Thing at Newport,0.00425442913547,0.99574559927,0.54049295187,0.00606954004616,0.0788099914789,0.115397855639,0.0112521341071,0.0523176081479,0.00618693558499,0.189472973347,0.0581919774413,0.07868155092,0.179870352149,0.185537904501,0.497718214989,0.0391328297555,0.960867166519,0.8896046280860000,0.110395364463,0.08434105664490000,111.396873474,Not Found,2,14,16,17,19,1
Sweep the Field,Andrew Bird,Echolocations: Canyon,0.0071009802632,0.992899000645,0.693446934223,0.00286982348189,0.0149023765698,0.193185180426,0.00578598957509,0.0361505970359,0.00380382360891,0.0498553030193,0.08846439421180000,0.114138476551,0.318473041058,0.0765018388629,0.402422249317,0.294135987759,0.7058640122410000,0.999999940395,3.6574160589E-08,0.0464596785605,111.414123535,spotify:track:4H7FogB7CQjysoa9XVgBO6,2,14,16,17,19,1
